seed,state_idx,split,ood_type,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode,history_obs,history_act
0,2095,train,none,3,"[-3.186583995819092, -3.303452491760254]","[-3.182875871658325, -3.2997446060180664]","[-4.279164791107178, -4.396033763885498]","[-0.0037081241607666016, -0.0037078857421875]","[-1.0962889194488525, -1.0962891578674316]",0,1,"[[-3.6438589096069336, -3.454272747039795], [-3.8565452098846436, -3.6866540908813477], [-3.720808506011963, -3.5493149757385254], [-3.8952932357788086, -3.7424983978271484], [-4.0106658935546875, -3.9571168422698975], [-3.7816355228424072, -3.765986204147339], [-4.062771320343018, -3.9718337059020996], [-3.741446018218994, -3.774456739425659]]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
0,2095,train,none,5,"[-3.609018325805664, -3.831089973449707]","[-2.81306529045105, -3.035137176513672]","[-3.8516814708709717, -4.073753356933594]","[-0.7959530353546143, -0.7959527969360352]","[-1.0386161804199219, -1.0386161804199219]",0,1,"[[-3.6438589096069336, -3.454272747039795], [-3.8565452098846436, -3.6866540908813477], [-3.720808506011963, -3.5493149757385254], [-3.8952932357788086, -3.7424983978271484], [-4.0106658935546875, -3.9571168422698975], [-3.7816355228424072, -3.765986204147339], [-4.062771320343018, -3.9718337059020996], [-3.741446018218994, -3.774456739425659]]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
0,2061,train,none,1,"[-3.3171260356903076, -3.11608624458313]","[-3.3226518630981445, -3.121612071990967]","[-3.728177785873413, -3.5271379947662354]","[0.005525827407836914, 0.005525827407836914]","[-0.40552592277526855, -0.40552592277526855]",-1,1,"[[-2.8989996910095215, -2.789348840713501], [-3.2416083812713623, -3.071276903152466], [-3.445478677749634, -3.3367373943328857], [-3.306307077407837, -3.1774356365203857], [-3.533252000808716, -3.4623608589172363], [-3.3301377296447754, -3.2670254707336426], [-3.1583058834075928, -3.071406602859497], [-3.486079692840576, -3.316716432571411]]","[0.0, 1.0, 1.0, 0.0, 1.0, -1.0, -1.0, 1.0]"
0,2061,train,none,3,"[-2.92452073097229, -2.8678791522979736]","[-2.963931083679199, -2.9072892665863037]","[-4.094187259674072, -4.037545204162598]","[0.03941035270690918, 0.03941011428833008]","[-1.130256175994873, -1.130255937576294]",-1,1,"[[-2.8989996910095215, -2.789348840713501], [-3.2416083812713623, -3.071276903152466], [-3.445478677749634, -3.3367373943328857], [-3.306307077407837, -3.1774356365203857], [-3.533252000808716, -3.4623608589172363], [-3.3301377296447754, -3.2670254707336426], [-3.1583058834075928, -3.071406602859497], [-3.486079692840576, -3.316716432571411]]","[0.0, 1.0, 1.0, 0.0, 1.0, -1.0, -1.0, 1.0]"
0,2061,train,none,5,"[-3.402552604675293, -3.468031406402588]","[-2.6154677867889404, -2.6809463500976562]","[-3.667710781097412, -3.733189105987549]","[-0.7870848178863525, -0.7870850563049316]","[-1.0522429943084717, -1.0522427558898926]",0,1,"[[-2.8989996910095215, -2.789348840713501], [-3.2416083812713623, -3.071276903152466], [-3.445478677749634, -3.3367373943328857], [-3.306307077407837, -3.1774356365203857], [-3.533252000808716, -3.4623608589172363], [-3.3301377296447754, -3.2670254707336426], [-3.1583058834075928, -3.071406602859497], [-3.486079692840576, -3.316716432571411]]","[0.0, 1.0, 1.0, 0.0, 1.0, -1.0, -1.0, 1.0]"
0,1862,train,none,1,"[-3.882737874984741, -3.8088934421539307]","[-3.486922264099121, -3.4130778312683105]","[-3.4911065101623535, -3.417262077331543]","[-0.3958156108856201, -0.3958156108856201]","[-0.004184246063232422, -0.004184246063232422]",0,0,"[[-2.9796643257141113, -2.889246940612793], [-2.8128063678741455, -2.7850399017333984], [-3.1088922023773193, -3.133378744125366], [-3.3742153644561768, -3.4226632118225098], [-3.2472147941589355, -3.2742841243743896], [-3.0728209018707275, -3.1125266551971436], [-3.360105037689209, -3.410876750946045], [-3.6589958667755127, -3.6235222816467285]]","[1.0, 0.0, -1.0, -1.0, 0.0, 1.0, -1.0, -1.0]"
0,1862,train,none,3,"[-4.219169616699219, -4.2773213386535645]","[-3.11218523979187, -3.170337200164795]","[-3.102459192276001, -3.160611152648926]","[-1.1069843769073486, -1.1069841384887695]","[0.00972604751586914, 0.00972604751586914]",1,0,"[[-2.9796643257141113, -2.889246940612793], [-2.8128063678741455, -2.7850399017333984], [-3.1088922023773193, -3.133378744125366], [-3.3742153644561768, -3.4226632118225098], [-3.2472147941589355, -3.2742841243743896], [-3.0728209018707275, -3.1125266551971436], [-3.360105037689209, -3.410876750946045], [-3.6589958667755127, -3.6235222816467285]]","[1.0, 0.0, -1.0, -1.0, 0.0, 1.0, -1.0, -1.0]"
0,1862,train,none,5,"[-3.7921090126037598, -3.961188793182373]","[-2.749267101287842, -2.918347120285034]","[-3.5424323081970215, -3.7115120887756348]","[-1.042841911315918, -1.0428416728973389]","[-0.7931652069091797, -0.7931649684906006]",0,0,"[[-2.9796643257141113, -2.889246940612793], [-2.8128063678741455, -2.7850399017333984], [-3.1088922023773193, -3.133378744125366], [-3.3742153644561768, -3.4226632118225098], [-3.2472147941589355, -3.2742841243743896], [-3.0728209018707275, -3.1125266551971436], [-3.360105037689209, -3.410876750946045], [-3.6589958667755127, -3.6235222816467285]]","[1.0, 0.0, -1.0, -1.0, 0.0, 1.0, -1.0, -1.0]"
0,1624,train,none,1,"[-3.4474124908447266, -3.4260895252227783]","[-3.032426357269287, -3.011103630065918]","[-3.0174403190612793, -2.996117353439331]","[-0.41498613357543945, -0.41498589515686035]","[0.014986038208007812, 0.014986276626586914]",1,0,"[[-3.155717372894287, -3.259490728378296], [-3.4019014835357666, -3.464440107345581], [-3.6436047554016113, -3.7280960083007812], [-3.4774439334869385, -3.515627145767212], [-3.698474884033203, -3.7082576751708984], [-3.4849421977996826, -3.579974889755249], [-3.3233189582824707, -3.362651824951172], [-3.18057918548584, -3.2003915309906006]]","[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 0.0]"
0,1624,train,none,3,"[-3.854602098464966, -3.9601545333862305]","[-2.702002763748169, -2.8075554370880127]","[-2.633424758911133, -2.7389774322509766]","[-1.1525993347167969, -1.1525990962982178]","[0.06857800483703613, 0.06857800483703613]",1,0,"[[-3.155717372894287, -3.259490728378296], [-3.4019014835357666, -3.464440107345581], [-3.6436047554016113, -3.7280960083007812], [-3.4774439334869385, -3.515627145767212], [-3.698474884033203, -3.7082576751708984], [-3.4849421977996826, -3.579974889755249], [-3.3233189582824707, -3.362651824951172], [-3.18057918548584, -3.2003915309906006]]","[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 0.0]"
0,1624,train,none,5,"[-3.440776824951172, -3.6526358127593994]","[-2.379077434539795, -2.5909366607666016]","[-3.160050868988037, -3.3719098567962646]","[-1.061699390411377, -1.0616991519927979]","[-0.7809734344482422, -0.7809731960296631]",0,0,"[[-3.155717372894287, -3.259490728378296], [-3.4019014835357666, -3.464440107345581], [-3.6436047554016113, -3.7280960083007812], [-3.4774439334869385, -3.515627145767212], [-3.698474884033203, -3.7082576751708984], [-3.4849421977996826, -3.579974889755249], [-3.3233189582824707, -3.362651824951172], [-3.18057918548584, -3.2003915309906006]]","[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 0.0]"
0,872,train,none,1,"[-4.241313457489014, -4.1910200119018555]","[-3.8600244522094727, -3.8097307682037354]","[-3.878735303878784, -3.828441619873047]","[-0.381289005279541, -0.3812892436981201]","[-0.018710851669311523, -0.018710851669311523]",0,0,"[[-3.8188443183898926, -3.6178274154663086], [-3.663543462753296, -3.517333507537842], [-3.4458470344543457, -3.312878370285034], [-3.691854953765869, -3.585435390472412], [-3.5302276611328125, -3.410085916519165], [-3.6574931144714355, -3.694422960281372], [-3.878877878189087, -3.8504250049591064], [-4.051734924316406, -4.041051864624023]]","[0.0, 1.0, 0.0, -1.0, 1.0, -1.0, -1.0, -1.0]"
0,872,train,none,3,"[-4.520452976226807, -4.599859237670898]","[-3.4489099979400635, -3.5283164978027344]","[-3.48321533203125, -3.562621831893921]","[-1.0715429782867432, -1.071542739868164]","[-0.03430533409118652, -0.03430533409118652]",0,0,"[[-3.8188443183898926, -3.6178274154663086], [-3.663543462753296, -3.517333507537842], [-3.4458470344543457, -3.312878370285034], [-3.691854953765869, -3.585435390472412], [-3.5302276611328125, -3.410085916519165], [-3.6574931144714355, -3.694422960281372], [-3.878877878189087, -3.8504250049591064], [-4.051734924316406, -4.041051864624023]]","[0.0, 1.0, 0.0, -1.0, 1.0, -1.0, -1.0, -1.0]"
0,872,train,none,5,"[-4.082176685333252, -4.2704386711120605]","[-3.053161382675171, -3.2414233684539795]","[-3.8556277751922607, -4.043889999389648]","[-1.029015302658081, -1.029015302658081]","[-0.8024663925170898, -0.802466630935669]",0,0,"[[-3.8188443183898926, -3.6178274154663086], [-3.663543462753296, -3.517333507537842], [-3.4458470344543457, -3.312878370285034], [-3.691854953765869, -3.585435390472412], [-3.5302276611328125, -3.410085916519165], [-3.6574931144714355, -3.694422960281372], [-3.878877878189087, -3.8504250049591064], [-4.051734924316406, -4.041051864624023]]","[0.0, 1.0, 0.0, -1.0, 1.0, -1.0, -1.0, -1.0]"
0,2077,train,none,1,"[-3.5176939964294434, -3.1346230506896973]","[-3.0971016883850098, -2.7140307426452637]","[-3.076509475708008, -2.6934385299682617]","[-0.4205923080444336, -0.4205923080444336]","[0.020592212677001953, 0.020592212677001953]",1,0,"[[-3.0903725624084473, -2.8377020359039307], [-3.334909677505493, -3.1042799949645996], [-3.6105687618255615, -3.2810232639312744], [-3.3688387870788574, -3.168041467666626], [-3.2033913135528564, -3.0027518272399902], [-3.0892841815948486, -2.8375515937805176], [-2.935230016708374, -2.615697145462036], [-3.2486584186553955, -2.887683391571045]]","[1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
0,2077,train,none,3,"[-3.926104784011841, -3.7051796913146973]","[-2.7603719234466553, -2.539447069168091]","[-2.6744415760040283, -2.453516721725464]","[-1.1657328605651855, -1.1657326221466064]","[0.08593034744262695, 0.08593034744262695]",1,0,"[[-3.0903725624084473, -2.8377020359039307], [-3.334909677505493, -3.1042799949645996], [-3.6105687618255615, -3.2810232639312744], [-3.3688387870788574, -3.168041467666626], [-3.2033913135528564, -3.0027518272399902], [-3.0892841815948486, -2.8375515937805176], [-2.935230016708374, -2.615697145462036], [-3.2486584186553955, -2.887683391571045]]","[1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
0,2077,train,none,5,"[-3.498853921890259, -3.416066884994507]","[-2.431755781173706, -2.348968744277954]","[-3.209596872329712, -3.126810073852539]","[-1.0670981407165527, -1.0670981407165527]","[-0.7778410911560059, -0.777841329574585]",0,0,"[[-3.0903725624084473, -2.8377020359039307], [-3.334909677505493, -3.1042799949645996], [-3.6105687618255615, -3.2810232639312744], [-3.3688387870788574, -3.168041467666626], [-3.2033913135528564, -3.0027518272399902], [-3.0892841815948486, -2.8375515937805176], [-2.935230016708374, -2.615697145462036], [-3.2486584186553955, -2.887683391571045]]","[1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
0,1768,train,none,1,"[-3.6434473991394043, -3.920811414718628]","[-3.627065420150757, -3.9044294357299805]","[-4.010683536529541, -4.288047790527344]","[-0.01638197898864746, -0.01638197898864746]","[-0.3836181163787842, -0.3836183547973633]",0,1,"[[-3.1562705039978027, -3.3489580154418945], [-2.991536855697632, -3.209554433822632], [-3.2291882038116455, -3.4648261070251465], [-3.4706361293792725, -3.6989834308624268], [-3.683539390563965, -3.9424800872802734], [-3.907778263092041, -4.164804458618164], [-4.079273700714111, -4.361719608306885], [-3.8065149784088135, -4.140734672546387]]","[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
0,1768,train,none,3,"[-3.265923500061035, -3.6410410404205322]","[-3.238664388656616, -3.6137819290161133]","[-4.315978050231934, -4.69109582901001]","[-0.027259111404418945, -0.027259111404418945]","[-1.0773136615753174, -1.0773138999938965]",0,1,"[[-3.1562705039978027, -3.3489580154418945], [-2.991536855697632, -3.209554433822632], [-3.2291882038116455, -3.4648261070251465], [-3.4706361293792725, -3.6989834308624268], [-3.683539390563965, -3.9424800872802734], [-3.907778263092041, -4.164804458618164], [-4.079273700714111, -4.361719608306885], [-3.8065149784088135, -4.140734672546387]]","[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
0,1768,train,none,5,"[-3.6642327308654785, -4.119373798370361]","[-2.8634145259857178, -3.318556070327759]","[-3.8947103023529053, -4.349852085113525]","[-0.8008182048797607, -0.8008177280426025]","[-1.0312957763671875, -1.0312960147857666]",0,1,"[[-3.1562705039978027, -3.3489580154418945], [-2.991536855697632, -3.209554433822632], [-3.2291882038116455, -3.4648261070251465], [-3.4706361293792725, -3.6989834308624268], [-3.683539390563965, -3.9424800872802734], [-3.907778263092041, -4.164804458618164], [-4.079273700714111, -4.361719608306885], [-3.8065149784088135, -4.140734672546387]]","[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
0,2354,train,none,1,"[-1.7773535251617432, -1.7749422788619995]","[-1.869335651397705, -1.8669244050979614]","[-2.3613176345825195, -2.3589065074920654]","[0.09198212623596191, 0.09198212623596191]","[-0.49198198318481445, -0.491982102394104]",-1,1,"[[-2.432893991470337, -2.399768352508545], [-2.3655247688293457, -2.241999626159668], [-2.1666462421417236, -2.067962408065796], [-1.9793399572372437, -1.9403226375579834], [-1.8775272369384766, -1.8663865327835083], [-1.6733661890029907, -1.7655198574066162], [-2.0903708934783936, -2.1979732513427734], [-1.956273078918457, -1.9959924221038818]]","[-1.0, 0.0, -1.0, -1.0, 0.0, 1.0, -1.0, -1.0]"
0,2354,train,none,3,"[-1.3351601362228394, -1.4577805995941162]","[-1.652313232421875, -1.7749336957931519]","[-2.9750258922576904, -3.0976462364196777]","[0.31715309619903564, 0.31715309619903564]","[-1.3227126598358154, -1.3227125406265259]",-1,1,"[[-2.432893991470337, -2.399768352508545], [-2.3655247688293457, -2.241999626159668], [-2.1666462421417236, -2.067962408065796], [-1.9793399572372437, -1.9403226375579834], [-1.8775272369384766, -1.8663865327835083], [-1.6733661890029907, -1.7655198574066162], [-2.0903708934783936, -2.1979732513427734], [-1.956273078918457, -1.9959924221038818]]","[-1.0, 0.0, -1.0, -1.0, 0.0, 1.0, -1.0, -1.0]"
0,2354,train,none,5,"[-2.168600082397461, -2.3958628177642822]","[-1.4317326545715332, -1.6589953899383545]","[-2.5738489627838135, -2.8011116981506348]","[-0.7368674278259277, -0.7368674278259277]","[-1.1421163082122803, -1.1421163082122803]",0,1,"[[-2.432893991470337, -2.399768352508545], [-2.3655247688293457, -2.241999626159668], [-2.1666462421417236, -2.067962408065796], [-1.9793399572372437, -1.9403226375579834], [-1.8775272369384766, -1.8663865327835083], [-1.6733661890029907, -1.7655198574066162], [-2.0903708934783936, -2.1979732513427734], [-1.956273078918457, -1.9959924221038818]]","[-1.0, 0.0, -1.0, -1.0, 0.0, 1.0, -1.0, -1.0]"
0,428,train,none,1,"[-3.457296848297119, -3.421116352081299]","[-3.0424368381500244, -3.006256580352783]","[-3.0275769233703613, -2.991396427154541]","[-0.4148600101470947, -0.4148597717285156]","[0.014859914779663086, 0.014860153198242188]",1,0,"[[-2.5565292835235596, -2.479142427444458], [-2.877156972885132, -2.822323799133301], [-3.1377971172332764, -3.078502655029297], [-2.947572708129883, -2.9093804359436035], [-2.771101713180542, -2.7775075435638428], [-3.035024404525757, -3.1118650436401367], [-2.897707462310791, -2.898824691772461], [-3.1911165714263916, -3.195289373397827]]","[-1.0, -1.0, -1.0, 0.0, 1.0, -1.0, 0.0, -1.0]"
0,428,train,none,3,"[-3.86333966255188, -3.9554834365844727]","[-2.7110369205474854, -2.8031809329986572]","[-2.642850637435913, -2.7349941730499268]","[-1.1523027420043945, -1.1523025035858154]","[0.06818628311157227, 0.06818675994873047]",1,0,"[[-2.5565292835235596, -2.479142427444458], [-2.877156972885132, -2.822323799133301], [-3.1377971172332764, -3.078502655029297], [-2.947572708129883, -2.9093804359436035], [-2.771101713180542, -2.7775075435638428], [-3.035024404525757, -3.1118650436401367], [-2.897707462310791, -2.898824691772461], [-3.1911165714263916, -3.195289373397827]]","[-1.0, -1.0, -1.0, 0.0, 1.0, -1.0, 0.0, -1.0]"
0,428,train,none,5,"[-3.4487974643707275, -3.648555278778076]","[-2.38723087310791, -2.5869884490966797]","[-3.1682963371276855, -3.368053913116455]","[-1.0615665912628174, -1.0615668296813965]","[-0.7810654640197754, -0.7810654640197754]",0,0,"[[-2.5565292835235596, -2.479142427444458], [-2.877156972885132, -2.822323799133301], [-3.1377971172332764, -3.078502655029297], [-2.947572708129883, -2.9093804359436035], [-2.771101713180542, -2.7775075435638428], [-3.035024404525757, -3.1118650436401367], [-2.897707462310791, -2.898824691772461], [-3.1911165714263916, -3.195289373397827]]","[-1.0, -1.0, -1.0, 0.0, 1.0, -1.0, 0.0, -1.0]"
0,654,train,none,1,"[-3.727189302444458, -3.446320056915283]","[-3.717867136001587, -3.436997890472412]","[-4.108544826507568, -3.8276758193969727]","[-0.009322166442871094, -0.009322166442871094]","[-0.39067769050598145, -0.39067792892456055]",0,1,"[[-3.496746063232422, -3.250502824783325], [-3.6953861713409424, -3.511049747467041], [-3.528637170791626, -3.304781436920166], [-3.3378937244415283, -3.136439085006714], [-3.6051528453826904, -3.368712902069092], [-3.8002474308013916, -3.60896635055542], [-3.6517484188079834, -3.4815971851348877], [-3.9020957946777344, -3.6487014293670654]]","[-1.0, -1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0]"
0,654,train,none,3,"[-3.326521396636963, -3.19783353805542]","[-3.320612907409668, -3.191925048828125]","[-4.41515588760376, -4.286468505859375]","[-0.005908489227294922, -0.005908489227294922]","[-1.0945429801940918, -1.09454345703125]",0,1,"[[-3.496746063232422, -3.250502824783325], [-3.6953861713409424, -3.511049747467041], [-3.528637170791626, -3.304781436920166], [-3.3378937244415283, -3.136439085006714], [-3.6051528453826904, -3.368712902069092], [-3.8002474308013916, -3.60896635055542], [-3.6517484188079834, -3.4815971851348877], [-3.9020957946777344, -3.6487014293670654]]","[-1.0, -1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0]"
0,654,train,none,5,"[-3.7339532375335693, -3.734410285949707]","[-2.937373161315918, -2.9378302097320557]","[-3.975189447402954, -3.975647211074829]","[-0.7965800762176514, -0.7965800762176514]","[-1.0378162860870361, -1.0378170013427734]",0,1,"[[-3.496746063232422, -3.250502824783325], [-3.6953861713409424, -3.511049747467041], [-3.528637170791626, -3.304781436920166], [-3.3378937244415283, -3.136439085006714], [-3.6051528453826904, -3.368712902069092], [-3.8002474308013916, -3.60896635055542], [-3.6517484188079834, -3.4815971851348877], [-3.9020957946777344, -3.6487014293670654]]","[-1.0, -1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0]"
0,2202,train,none,1,"[-2.2178306579589844, -2.039560317993164]","[-2.2829277515411377, -2.1046574115753174]","[-2.7480249404907227, -2.5697546005249023]","[0.06509709358215332, 0.06509709358215332]","[-0.46509718894958496, -0.46509718894958496]",-1,1,"[[-3.175459623336792, -3.080244302749634], [-2.969804286956787, -2.9120991230010986], [-3.2364611625671387, -3.1963014602661133], [-3.025907278060913, -2.9887421131134033], [-2.8812448978424072, -2.7420248985290527], [-2.6396684646606445, -2.5295965671539307], [-2.5229897499084473, -2.4581408500671387], [-2.3916332721710205, -2.2462377548217773]]","[0.0, 0.0, 1.0, -1.0, 0.0, -1.0, 0.0, -1.0]"
0,2202,train,none,3,"[-1.7979586124420166, -1.7618662118911743]","[-2.0255801677703857, -1.9894877672195435]","[-3.2912397384643555, -3.2551474571228027]","[0.22762155532836914, 0.22762155532836914]","[-1.2656595706939697, -1.2656596899032593]",-1,1,"[[-3.175459623336792, -3.080244302749634], [-2.969804286956787, -2.9120991230010986], [-3.2364611625671387, -3.1963014602661133], [-3.025907278060913, -2.9887421131134033], [-2.8812448978424072, -2.7420248985290527], [-2.6396684646606445, -2.5295965671539307], [-2.5229897499084473, -2.4581408500671387], [-2.3916332721710205, -2.2462377548217773]]","[0.0, 0.0, 1.0, -1.0, 0.0, -1.0, 0.0, -1.0]"
0,2202,train,none,5,"[-2.5199103355407715, -2.6039347648620605]","[-1.7686060667037964, -1.8526304960250854]","[-2.8818395137786865, -2.9658641815185547]","[-0.7513042688369751, -0.7513042688369751]","[-1.1132334470748901, -1.1132336854934692]",0,1,"[[-3.175459623336792, -3.080244302749634], [-2.969804286956787, -2.9120991230010986], [-3.2364611625671387, -3.1963014602661133], [-3.025907278060913, -2.9887421131134033], [-2.8812448978424072, -2.7420248985290527], [-2.6396684646606445, -2.5295965671539307], [-2.5229897499084473, -2.4581408500671387], [-2.3916332721710205, -2.2462377548217773]]","[0.0, 0.0, 1.0, -1.0, 0.0, -1.0, 0.0, -1.0]"
